runinfo	epfile	date	sessionTime	run	trial	xdat	lat	fstCorrect	ErrCorr	AS	Count	Desc
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	3	181	357	TRUE	FALSE	ASRew	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	4	165	329	TRUE	FALSE	ASNue	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	5	185	365	TRUE	FALSE	ASRew	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	6	181	349	TRUE	FALSE	ASRew	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	7	164	381	TRUE	FALSE	ASNue	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	8	166	429	TRUE	FALSE	ASNue	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	9	165	357	TRUE	FALSE	ASNue	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	10	182	453	TRUE	FALSE	ASRew	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	11	184	357	TRUE	FALSE	ASRew	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	12	181	277	TRUE	FALSE	ASRew	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	13	162	333	TRUE	FALSE	ASNue	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	14	161	345	TRUE	FALSE	ASNue	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	15	186	365	TRUE	FALSE	ASRew	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	16	166	361	TRUE	FALSE	ASNue	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	17	183	309	TRUE	FALSE	ASRew	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	18	184	397	TRUE	FALSE	ASRew	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	19	163	369	TRUE	FALSE	ASNue	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	20	161	465	TRUE	FALSE	ASNue	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	21	166	353	TRUE	FALSE	ASNue	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	22	186	361	TRUE	FALSE	ASRew	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	23	186	369	TRUE	FALSE	ASRew	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	24	163	377	TRUE	FALSE	ASNue	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	25	161	337	TRUE	FALSE	ASNue	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	26	183	1125	TRUE	FALSE	ASRew	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	27	182	385	TRUE	FALSE	ASRew	1	
039_y2_run4	A039_y2_Eprime_run4	07-22-2014	14:35:28	4	28	164	433	TRUE	FALSE	ASNue	1	
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	1	164	341	TRUE	FALSE	ASNue	1	
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	2	181	373	TRUE	FALSE	ASRew	1	
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	3	166	322	TRUE	FALSE	ASNue	1	
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	4	186	413	TRUE	FALSE	ASRew	1	
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	5	184	665	TRUE	FALSE	ASRew	1	
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	6	162	417	TRUE	FALSE	ASNue	1	
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	7	186	309	FALSE	TRUE	ASRew	2	
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	8	166	309	TRUE	FALSE	ASNue	1	
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	9	161	365	TRUE	FALSE	ASNue	1	
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	10	185	397	TRUE	FALSE	ASRew	1	
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	11	181	381	TRUE	FALSE	ASRew	1	
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	12	185	337	TRUE	FALSE	ASRew	1	
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	13	163	525	TRUE	FALSE	ASNue	1	
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	14	182	393	TRUE	FALSE	ASRew	1	
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	15	161	NA	FALSE	FALSE	ASNue	-1	average fixpos(22.075000) is off from baseline(130.500000)!
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	16	164	260	TRUE	FALSE	ASNue	1	
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	17	163	373	TRUE	FALSE	ASNue	1	
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	18	184	NA	FALSE	FALSE	ASRew	-1	average fixpos(45.620000) is off from baseline(130.500000)!
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	19	166	387	TRUE	FALSE	ASNue	1	
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	20	182	157	FALSE	TRUE	ASRew	2	
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	21	165	NA	FALSE	FALSE	ASNue	-1	3 samples > 20 px (10.00 max) from 92.95 (base)
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	22	161	226	FALSE	FALSE	ASNue	0	
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	23	165	NA	FALSE	FALSE	ASNue	-1	< 30% tracking for samples of interest
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	24	181	NA	FALSE	FALSE	ASRew	-1	blink before target onset
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	25	186	NA	FALSE	FALSE	ASRew	-1	average fixpos(28.387500) is off from baseline(130.500000)!
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	26	183	NA	FALSE	FALSE	ASRew	-1	average fixpos(15.742857) is off from baseline(130.500000)!
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	27	183	NA	FALSE	FALSE	ASRew	-1	3 samples > 21 px (10.00 max) from 119.16 (base)
039_y3_run1	A039_y3_Eprime_run1	07-16-2015	11:09:34	1	28	162	NA	FALSE	FALSE	ASNue	-1	average fixpos(54.162500) is off from baseline(130.500000)!
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	1	165	305	TRUE	FALSE	ASNue	1	
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	2	181	341	TRUE	FALSE	ASRew	1	
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	3	183	369	TRUE	FALSE	ASRew	1	
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	4	166	NA	FALSE	FALSE	ASNue	-1	no saccades (getSacs)
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	5	163	413	TRUE	FALSE	ASNue	1	
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	6	161	NA	FALSE	FALSE	ASNue	-1	moving (4.116 px/60Hz) before target onset
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	7	162	477	FALSE	TRUE	ASNue	2	
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	8	185	389	TRUE	FALSE	ASRew	1	
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	9	184	381	TRUE	FALSE	ASRew	1	
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	10	161	NA	FALSE	FALSE	ASNue	-1	average fixpos(17.462500) is off from baseline(130.500000)!
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	11	186	425	TRUE	FALSE	ASRew	1	
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	12	162	537	TRUE	FALSE	ASNue	1	
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	13	164	277	TRUE	FALSE	ASNue	1	
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	14	165	NA	FALSE	FALSE	ASNue	-1	3 samples > 20 px (10.00 max) from 97.44 (base)
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	15	186	NA	FALSE	FALSE	ASRew	-1	average fixpos(22.700000) is off from baseline(130.500000)!
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	16	181	373	FALSE	TRUE	ASRew	2	
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	17	161	365	TRUE	FALSE	ASNue	1	
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	18	166	377	TRUE	FALSE	ASNue	1	
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	19	165	413	TRUE	FALSE	ASNue	1	
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	20	183	417	TRUE	FALSE	ASRew	1	
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	21	164	937	TRUE	FALSE	ASNue	1	
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	22	163	NA	FALSE	FALSE	ASNue	-1	moving (5.182 px/60Hz) before target onset
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	23	184	433	TRUE	FALSE	ASRew	1	
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	24	182	453	TRUE	FALSE	ASRew	1	
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	25	166	433	FALSE	TRUE	ASNue	2	
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	26	182	397	FALSE	TRUE	ASRew	2	
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	27	186	NA	FALSE	FALSE	ASRew	-1	average fixpos(NaN) is off from baseline(130.500000)!
039_y3_run2	A039_y3_Eprime_run2	07-16-2015	11:16:49	2	28	181	NA	FALSE	FALSE	ASRew	-1	average fixpos(51.762500) is off from baseline(130.500000)!
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	1	182	461	TRUE	FALSE	ASRew	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	2	185	137	TRUE	FALSE	ASRew	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	3	181	349	TRUE	FALSE	ASRew	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	4	161	417	TRUE	FALSE	ASNue	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	5	164	121	FALSE	TRUE	ASNue	2	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	6	186	385	TRUE	FALSE	ASRew	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	7	165	409	TRUE	FALSE	ASNue	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	8	163	373	TRUE	FALSE	ASNue	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	9	164	949	TRUE	FALSE	ASNue	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	10	184	437	TRUE	FALSE	ASRew	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	11	183	441	TRUE	FALSE	ASRew	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	12	183	417	TRUE	FALSE	ASRew	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	13	182	417	TRUE	FALSE	ASRew	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	14	161	361	FALSE	TRUE	ASNue	2	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	15	165	429	TRUE	FALSE	ASNue	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	16	162	413	TRUE	FALSE	ASNue	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	17	166	412	TRUE	FALSE	ASNue	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	18	185	385	TRUE	FALSE	ASRew	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	19	184	349	TRUE	FALSE	ASRew	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	20	186	461	TRUE	FALSE	ASRew	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	21	166	785	TRUE	FALSE	ASNue	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	22	186	401	TRUE	FALSE	ASRew	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	23	163	NA	FALSE	FALSE	ASNue	-1	4 samples > 20 px (10.00 max) from 114.03 (base)
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	24	181	457	TRUE	FALSE	ASRew	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	25	161	297	FALSE	TRUE	ASNue	2	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	26	181	381	TRUE	FALSE	ASRew	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	27	162	349	TRUE	FALSE	ASNue	1	
039_y3_run3	A039_y3_Eprime_run3	07-16-2015	11:23:01	3	28	166	313	FALSE	TRUE	ASNue	2	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	1	162	337	TRUE	FALSE	ASNue	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	2	185	401	TRUE	FALSE	ASRew	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	3	181	393	TRUE	FALSE	ASRew	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	4	165	381	TRUE	FALSE	ASNue	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	5	185	341	TRUE	FALSE	ASRew	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	6	181	449	FALSE	TRUE	ASRew	2	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	7	164	573	TRUE	FALSE	ASNue	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	8	166	353	TRUE	FALSE	ASNue	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	9	165	401	TRUE	FALSE	ASNue	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	10	182	337	FALSE	TRUE	ASRew	2	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	11	184	373	TRUE	FALSE	ASRew	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	12	181	229	TRUE	FALSE	ASRew	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	13	162	421	TRUE	FALSE	ASNue	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	14	161	281	TRUE	FALSE	ASNue	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	15	186	404	TRUE	FALSE	ASRew	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	16	166	137	TRUE	FALSE	ASNue	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	17	183	405	TRUE	FALSE	ASRew	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	18	184	445	TRUE	FALSE	ASRew	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	19	163	525	TRUE	FALSE	ASNue	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	20	161	NA	FALSE	FALSE	ASNue	-1	average fixpos(39.287500) is off from baseline(130.500000)!
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	21	166	389	TRUE	FALSE	ASNue	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	22	186	365	TRUE	FALSE	ASRew	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	23	186	433	TRUE	FALSE	ASRew	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	24	163	533	TRUE	FALSE	ASNue	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	25	161	389	TRUE	FALSE	ASNue	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	26	183	329	TRUE	FALSE	ASRew	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	27	182	401	TRUE	FALSE	ASRew	1	
039_y3_run4	A039_y3_Eprime_run4	07-16-2015	11:29:12	4	28	164	457	TRUE	FALSE	ASNue	1	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	1	164	649	TRUE	FALSE	ASNue	1	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	2	181	465	TRUE	FALSE	ASRew	1	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	3	166	449	TRUE	FALSE	ASNue	1	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	4	186	349	FALSE	TRUE	ASRew	2	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	5	184	517	TRUE	FALSE	ASRew	1	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	6	162	317	FALSE	TRUE	ASNue	2	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	7	186	725	TRUE	FALSE	ASRew	1	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	8	166	373	TRUE	FALSE	ASNue	1	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	9	161	469	TRUE	FALSE	ASNue	1	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	10	185	389	TRUE	FALSE	ASRew	1	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	11	181	429	TRUE	FALSE	ASRew	1	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	12	185	397	TRUE	FALSE	ASRew	1	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	13	163	905	TRUE	FALSE	ASNue	1	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	14	182	436	TRUE	FALSE	ASRew	1	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	15	161	329	FALSE	TRUE	ASNue	2	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	16	164	325	TRUE	FALSE	ASNue	1	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	17	163	NA	FALSE	FALSE	ASNue	-1	no saccades within sac.time(1.450)
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	18	184	385	TRUE	FALSE	ASRew	1	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	19	166	613	TRUE	FALSE	ASNue	1	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	20	182	296	FALSE	TRUE	ASRew	2	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	21	165	413	TRUE	FALSE	ASNue	1	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	22	161	373	TRUE	FALSE	ASNue	1	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	23	165	293	FALSE	TRUE	ASNue	2	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	24	181	365	TRUE	FALSE	ASRew	1	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	25	186	265	FALSE	TRUE	ASRew	2	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	26	183	445	TRUE	FALSE	ASRew	1	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	27	183	361	TRUE	FALSE	ASRew	1	
040_y1_run1	A040_y1_Eprime_run1	08-07-2013	15:43:31	1	28	162	449	TRUE	FALSE	ASNue	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	1	165	437	TRUE	FALSE	ASNue	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	2	181	405	TRUE	FALSE	ASRew	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	3	183	NA	FALSE	FALSE	ASRew	-1	no saccades (getSacs)
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	4	166	445	FALSE	TRUE	ASNue	2	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	5	163	345	TRUE	FALSE	ASNue	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	6	161	425	TRUE	FALSE	ASNue	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	7	162	357	TRUE	FALSE	ASNue	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	8	185	445	TRUE	FALSE	ASRew	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	9	184	533	TRUE	FALSE	ASRew	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	10	161	297	FALSE	TRUE	ASNue	2	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	11	186	397	TRUE	FALSE	ASRew	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	12	162	329	TRUE	FALSE	ASNue	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	13	164	473	TRUE	FALSE	ASNue	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	14	165	401	TRUE	FALSE	ASNue	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	15	186	329	TRUE	FALSE	ASRew	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	16	181	377	TRUE	FALSE	ASRew	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	17	161	353	FALSE	TRUE	ASNue	2	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	18	166	397	TRUE	FALSE	ASNue	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	19	165	345	FALSE	TRUE	ASNue	2	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	20	183	525	TRUE	FALSE	ASRew	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	21	164	449	TRUE	FALSE	ASNue	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	22	163	481	TRUE	FALSE	ASNue	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	23	184	NA	FALSE	FALSE	ASRew	-1	no saccades (getSacs)
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	24	182	473	TRUE	FALSE	ASRew	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	25	166	405	TRUE	FALSE	ASNue	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	26	182	445	TRUE	FALSE	ASRew	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	27	186	409	TRUE	FALSE	ASRew	1	
040_y1_run2	A040_y1_Eprime_run2	08-07-2013	15:50:09	2	28	181	389	TRUE	FALSE	ASRew	1	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	1	182	449	TRUE	FALSE	ASRew	1	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	2	185	397	TRUE	FALSE	ASRew	1	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	3	181	353	TRUE	FALSE	ASRew	1	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	4	161	273	FALSE	TRUE	ASNue	2	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	5	164	501	TRUE	FALSE	ASNue	1	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	6	186	397	TRUE	FALSE	ASRew	1	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	7	165	349	FALSE	TRUE	ASNue	2	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	8	163	357	FALSE	TRUE	ASNue	2	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	9	164	453	TRUE	FALSE	ASNue	1	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	10	184	485	TRUE	FALSE	ASRew	1	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	11	183	369	TRUE	FALSE	ASRew	1	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	12	183	298	FALSE	TRUE	ASRew	2	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	13	182	421	TRUE	FALSE	ASRew	1	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	14	161	413	TRUE	FALSE	ASNue	1	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	15	165	381	TRUE	FALSE	ASNue	1	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	16	162	373	TRUE	FALSE	ASNue	1	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	17	166	369	FALSE	TRUE	ASNue	2	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	18	185	393	TRUE	FALSE	ASRew	1	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	19	184	405	TRUE	FALSE	ASRew	1	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	20	186	505	TRUE	FALSE	ASRew	1	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	21	166	369	TRUE	FALSE	ASNue	1	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	22	186	369	TRUE	FALSE	ASRew	1	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	23	163	529	TRUE	FALSE	ASNue	1	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	24	181	449	TRUE	FALSE	ASRew	1	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	25	161	393	TRUE	FALSE	ASNue	1	
040_y1_run3	A040_y1_Eprime_run3	08-07-2013	15:56:05	3	26	181	337	TRUE	FALSE	ASRew	1	
